 NODE_NUM  TIME  DATE   X Y A_CONC     B_CONC    C_CONC
 375           0.00 01/01/2024       5.00     673.23     0.0000     0.0000     0.0000
 376           0.00 01/01/2024       0.00     672.16     0.0000     0.0000     0.0000
 377           0.00 01/01/2024       0.75     672.16     0.0000     0.0000     0.0000
 378           0.00 01/01/2024       1.80     672.16     0.0000     0.0000     0.0000
 379           0.00 01/01/2024       3.27     672.16     0.0000     0.0000     0.0000
 380           0.00 01/01/2024       5.00     672.16     0.0000     0.0000     0.0000
 381           0.00 01/01/2024       0.00     671.08     0.0000     0.0000     0.0000
 382           0.00 01/01/2024       0.75     671.08     0.0000     0.0000     0.0000
 383           0.00 01/01/2024       1.80     671.08     0.0000     0.0000     0.0000
 384           0.00 01/01/2024       3.27     671.08     0.0000     0.0000     0.0000
 385           0.00 01/01/2024       5.00     671.08     0.0000     0.0000     0.0000
 386           0.00 01/01/2024       0.00     670.00     0.0000     0.0000     0.0000
 387           0.00 01/01/2024       0.75     670.00     0.0000     0.0000     0.0000
 388           0.00 01/01/2024       1.80     670.00     0.0000     0.0000     0.0000
 389           0.00 01/01/2024       3.27     670.00     0.0000     0.0000     0.0000
 390           0.00 01/01/2024       5.00     670.00     0.0000     0.0000     0.0000
 391           0.00 01/01/2024       0.00     668.92     0.0000     0.0000     0.0000
 392           0.00 01/01/2024       0.75     668.92     0.0000     0.0000     0.0000
 393           0.00 01/01/2024       1.80     668.92     0.0000     0.0000     0.0000
 394           0.00 01/01/2024       3.27     668.92     0.0000     0.0000     0.0000
 395           0.00 01/01/2024       5.00     668.92     0.0000     0.0000     0.0000
 396           0.00 01/01/2024       0.00     667.84     0.0000     0.0000     0.0000
 397           0.00 01/01/2024       0.75     667.84     0.0000     0.0000     0.0000
 398           0.00 01/01/2024       1.80     667.84     0.0000     0.0000     0.0000
 399           0.00 01/01/2024       3.27     667.84     0.0000     0.0000     0.0000
 400           0.00 01/01/2024       5.00     667.84     0.0000     0.0000     0.0000
 401           0.00 01/01/2024       0.00     666.76     0.0000     0.0000     0.0000
 402           0.00 01/01/2024       0.75     666.76     0.0000     0.0000     0.0000
 403           0.00 01/01/2024       1.80     666.76     0.0000     0.0000     0.0000
 404           0.00 01/01/2024       3.27     666.76     0.0000     0.0000     0.0000
 405           0.00 01/01/2024       5.00     666.76     0.0000     0.0000     0.0000
 406           0.00 01/01/2024       0.00     665.67     0.0000     0.0000     0.0000
 407           0.00 01/01/2024       0.75     665.67     0.0000     0.0000     0.0000
 408           0.00 01/01/2024       1.80     665.67     0.0000     0.0000     0.0000
 409           0.00 01/01/2024       3.27     665.67     0.0000     0.0000     0.0000
 410           0.00 01/01/2024       5.00     665.67     0.0000     0.0000     0.0000
 411           0.00 01/01/2024       0.00     664.59     0.0000     0.0000     0.0000
 412           0.00 01/01/2024       0.75     664.59     0.0000     0.0000     0.0000
 413           0.00 01/01/2024       1.80     664.59     0.0000     0.0000     0.0000
 414           0.00 01/01/2024       3.27     664.59     0.0000     0.0000     0.0000
 415           0.00 01/01/2024       5.00     664.59     0.0000     0.0000     0.0000
 416           0.00 01/01/2024       0.00     663.50     0.0000     0.0000     0.0000
 417           0.00 01/01/2024       0.75     663.50     0.0000     0.0000     0.0000
 418           0.00 01/01/2024       1.80     663.50     0.0000     0.0000     0.0000
 419           0.00 01/01/2024       3.27     663.50     0.0000     0.0000     0.0000
 420           0.00 01/01/2024       5.00     663.50     0.0000     0.0000     0.0000
 421           0.00 01/01/2024       0.00     662.42     0.0000     0.0000     0.0000
 422           0.00 01/01/2024       0.75     662.42     0.0000     0.0000     0.0000
 423           0.00 01/01/2024       1.80     662.42     0.0000     0.0000     0.0000
 424           0.00 01/01/2024       3.27     662.42     0.0000     0.0000     0.0000
 425           0.00 01/01/2024       5.00     662.42     0.0000     0.0000     0.0000
 426           0.00 01/01/2024       0.00     661.33     0.0000     0.0000     0.0000
 427           0.00 01/01/2024       0.75     661.33     0.0000     0.0000     0.0000
 428           0.00 01/01/2024       1.80     661.33     0.0000     0.0000     0.0000
 429           0.00 01/01/2024       3.27     661.33     0.0000     0.0000     0.0000
 430           0.00 01/01/2024       5.00     661.33     0.0000     0.0000     0.0000
 431           0.00 01/01/2024       0.00     660.24     0.0000     0.0000     0.0000
 432           0.00 01/01/2024       0.75     660.24     0.0000     0.0000     0.0000
 433           0.00 01/01/2024       1.80     660.24     0.0000     0.0000     0.0000
 434           0.00 01/01/2024       3.27     660.24     0.0000     0.0000     0.0000
 435           0.00 01/01/2024       5.00     660.24     0.0000     0.0000     0.0000
 436           0.00 01/01/2024       0.00     659.15     0.0000     0.0000     0.0000
 437           0.00 01/01/2024       0.75     659.15     0.0000     0.0000     0.0000
 438           0.00 01/01/2024       1.80     659.15     0.0000     0.0000     0.0000
 439           0.00 01/01/2024       3.27     659.15     0.0000     0.0000     0.0000
 440           0.00 01/01/2024       5.00     659.15     0.0000     0.0000     0.0000
 441           0.00 01/01/2024       0.00     658.06     0.0000     0.0000     0.0000
 442           0.00 01/01/2024       0.75     658.06     0.0000     0.0000     0.0000
 443           0.00 01/01/2024       1.80     658.06     0.0000     0.0000     0.0000
 444           0.00 01/01/2024       3.27     658.06     0.0000     0.0000     0.0000
 445           0.00 01/01/2024       5.00     658.06     0.0000     0.0000     0.0000
 446           0.00 01/01/2024       0.00     656.97     0.0000     0.0000     0.0000
 447           0.00 01/01/2024       0.75     656.97     0.0000     0.0000     0.0000
 448           0.00 01/01/2024       1.80     656.97     0.0000     0.0000     0.0000
 449           0.00 01/01/2024       3.27     656.97     0.0000     0.0000     0.0000
 450           0.00 01/01/2024       5.00     656.97     0.0000     0.0000     0.0000
 451           0.00 01/01/2024       0.00     655.87     0.0000     0.0000     0.0000
 452           0.00 01/01/2024       0.75     655.87     0.0000     0.0000     0.0000
 453           0.00 01/01/2024       1.80     655.87     0.0000     0.0000     0.0000
 454           0.00 01/01/2024       3.27     655.87     0.0000     0.0000     0.0000
 455           0.00 01/01/2024       5.00     655.87     0.0000     0.0000     0.0000
 456           0.00 01/01/2024       0.00     654.78     0.0000     0.0000     0.0000
 457           0.00 01/01/2024       0.75     654.78     0.0000     0.0000     0.0000
 458           0.00 01/01/2024       1.80     654.78     0.0000     0.0000     0.0000
 459           0.00 01/01/2024       3.27     654.78     0.0000     0.0000     0.0000
 460           0.00 01/01/2024       5.00     654.78     0.0000     0.0000     0.0000
 461           0.00 01/01/2024       0.00     653.69     0.0000     0.0000     0.0000
 462           0.00 01/01/2024       0.75     653.69     0.0000     0.0000     0.0000
 463           0.00 01/01/2024       1.80     653.69     0.0000     0.0000     0.0000
 464           0.00 01/01/2024       3.27     653.69     0.0000     0.0000     0.0000
 465           0.00 01/01/2024       5.00     653.69     0.0000     0.0000     0.0000
 466           0.00 01/01/2024       0.00     652.59     0.0000     0.0000     0.0000
 467           0.00 01/01/2024       0.75     652.59     0.0000     0.0000     0.0000
 468           0.00 01/01/2024       1.80     652.59     0.0000     0.0000     0.0000
 469           0.00 01/01/2024       3.27     652.59     0.0000     0.0000     0.0000
 470           0.00 01/01/2024       5.00     652.59     0.0000     0.0000     0.0000
 471           0.00 01/01/2024       0.00     651.49     0.0000     0.0000     0.0000
 472           0.00 01/01/2024       0.75     651.49     0.0000     0.0000     0.0000
 473           0.00 01/01/2024       1.80     651.49     0.0000     0.0000     0.0000
 474           0.00 01/01/2024       3.27     651.49     0.0000     0.0000     0.0000
 475           0.00 01/01/2024       5.00     651.49     0.0000     0.0000     0.0000
 476           0.00 01/01/2024       0.00     650.39     0.0000     0.0000     0.0000
 477           0.00 01/01/2024       0.75     650.39     0.0000     0.0000     0.0000
 478           0.00 01/01/2024       1.80     650.39     0.0000     0.0000     0.0000
 479           0.00 01/01/2024       3.27     650.39     0.0000     0.0000     0.0000
 480           0.00 01/01/2024       5.00     650.39     0.0000     0.0000     0.0000
 481           0.00 01/01/2024       0.00     649.29     0.0000     0.0000     0.0000
 482           0.00 01/01/2024       0.75     649.29     0.0000     0.0000     0.0000
 483           0.00 01/01/2024       1.80     649.29     0.0000     0.0000     0.0000
 484           0.00 01/01/2024       3.27     649.29     0.0000     0.0000     0.0000
 485           0.00 01/01/2024       5.00     649.29     0.0000     0.0000     0.0000
 486           0.00 01/01/2024       0.00     648.19     0.0000     0.0000     0.0000
 487           0.00 01/01/2024       0.75     648.19     0.0000     0.0000     0.0000
 488           0.00 01/01/2024       1.80     648.19     0.0000     0.0000     0.0000
 489           0.00 01/01/2024       3.27     648.19     0.0000     0.0000     0.0000
 490           0.00 01/01/2024       5.00     648.19     0.0000     0.0000     0.0000
 491           0.00 01/01/2024       0.00     647.09     0.0000     0.0000     0.0000
 492           0.00 01/01/2024       0.75     647.09     0.0000     0.0000     0.0000
 493           0.00 01/01/2024       1.80     647.09     0.0000     0.0000     0.0000
 494           0.00 01/01/2024       3.27     647.09     0.0000     0.0000     0.0000
 495           0.00 01/01/2024       5.00     647.09     0.0000     0.0000     0.0000
 496           0.00 01/01/2024       0.00     645.99     0.0000     0.0000     0.0000
 497           0.00 01/01/2024       0.75     645.99     0.0000     0.0000     0.0000
 498           0.00 01/01/2024       1.80     645.99     0.0000     0.0000     0.0000
 499           0.00 01/01/2024       3.27     645.99     0.0000     0.0000     0.0000
 500           0.00 01/01/2024       5.00     645.99     0.0000     0.0000     0.0000
 501           0.00 01/01/2024       0.00     644.88     0.0000     0.0000     0.0000
 502           0.00 01/01/2024       0.75     644.88     0.0000     0.0000     0.0000
 503           0.00 01/01/2024       1.80     644.88     0.0000     0.0000     0.0000
 504           0.00 01/01/2024       3.27     644.88     0.0000     0.0000     0.0000
 505           0.00 01/01/2024       5.00     644.88     0.0000     0.0000     0.0000
 506           0.00 01/01/2024       0.00     643.78     0.0000     0.0000     0.0000
 507           0.00 01/01/2024       0.75     643.78     0.0000     0.0000     0.0000
 508           0.00 01/01/2024       1.80     643.78     0.0000     0.0000     0.0000
 509           0.00 01/01/2024       3.27     643.78     0.0000     0.0000     0.0000
 510           0.00 01/01/2024       5.00     643.78     0.0000     0.0000     0.0000
 511           0.00 01/01/2024       0.00     642.67     0.0000     0.0000     0.0000
 512           0.00 01/01/2024       0.75     642.67     0.0000     0.0000     0.0000
 513           0.00 01/01/2024       1.80     642.67     0.0000     0.0000     0.0000
 514           0.00 01/01/2024       3.27     642.67     0.0000     0.0000     0.0000
 515           0.00 01/01/2024       5.00     642.67     0.0000     0.0000     0.0000
 516           0.00 01/01/2024       0.00     641.57     0.0000     0.0000     0.0000
 517           0.00 01/01/2024       0.75     641.57     0.0000     0.0000     0.0000
 518           0.00 01/01/2024       1.80     641.57     0.0000     0.0000     0.0000
 519           0.00 01/01/2024       3.27     641.57     0.0000     0.0000     0.0000
 520           0.00 01/01/2024       5.00     641.57     0.0000     0.0000     0.0000
 521           0.00 01/01/2024       0.00     640.46     0.0000     0.0000     0.0000
 522           0.00 01/01/2024       0.75     640.46     0.0000     0.0000     0.0000
 523           0.00 01/01/2024       1.80     640.46     0.0000     0.0000     0.0000
